,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
2018-02-05,15 - 16,472.76,491.75,491.75,491.75,491.75,491.75,479.95,491.75,464.59,464.59,464.59,464.59,464.59,319.24,491.75,491.75,491.75
2018-02-05,16 - 17,542.53,629.53,629.53,629.53,629.53,629.53,525.51,629.53,508.68,508.68,508.68,508.68,508.68,318.06,629.53,629.53,629.53
2018-02-05,17 - 18,738.96,917.77,917.77,917.77,917.77,917.77,560.25,917.77,560.25,560.25,560.25,560.25,560.25,316.68,917.77,917.77,917.77
2018-02-05,18 - 19,689.36,771.93,771.93,771.93,771.93,771.93,580.52,771.93,580.52,580.52,580.52,580.52,580.52,316.09,771.93,771.93,771.93
2018-02-05,19 - 20,492.64,545.29,545.29,545.29,545.29,545.29,545.29,545.29,545.29,545.29,545.29,545.29,545.29,315.21,545.29,545.29,545.29
2018-02-05,20 - 21,459.67,469.91,469.91,469.91,469.91,469.91,469.91,469.91,469.91,469.91,469.91,469.91,469.91,314.42,469.91,469.91,469.91
2018-02-05,21 - 22,381.44,393.34,393.34,393.34,393.34,393.34,393.34,393.34,393.34,393.34,393.34,393.34,393.34,313.53,393.34,393.34,393.34
2018-02-05,22 - 23,371.99,383.8,383.8,383.8,383.8,383.8,383.8,383.8,383.8,383.8,383.8,383.8,383.8,312.75,383.8,383.8,383.8
2018-02-05,23 - 00,343.45,354.47,354.47,354.47,354.47,354.47,354.47,354.47,354.47,354.47,354.47,354.47,354.47,311.47,354.47,354.47,354.47
2018-02-06,00 - 01,352.37,355.42,355.42,355.42,355.42,355.42,355.42,355.42,355.42,355.42,355.42,355.42,355.42,308.48,355.42,355.42,355.42
2018-02-06,01 - 02,339.68,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,307.89,344.4,344.4,344.4
2018-02-06,02 - 03,337.02,340.96,340.96,340.96,340.96,340.96,340.96,340.96,340.96,340.96,340.96,340.96,340.96,307.7,340.96,340.96,340.96
2018-02-06,03 - 04,340.46,348.14,348.14,348.14,348.14,348.14,348.14,348.14,348.14,348.14,348.14,348.14,348.14,307.7,348.14,348.14,348.14
2018-02-06,04 - 05,353.06,356.7,356.7,356.7,356.7,356.7,356.7,356.7,356.7,356.7,356.7,356.7,356.7,308.09,356.7,356.7,356.7
2018-02-06,05 - 06,352.76,367.62,367.62,367.62,367.62,367.62,367.62,367.62,367.62,367.62,367.62,367.62,367.62,309.07,367.62,367.62,367.62
2018-02-06,06 - 07,407.57,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,311.34,432.47,432.47,432.47
2018-02-06,07 - 08,545.43,577.12,577.12,577.12,577.12,577.12,577.12,577.12,577.12,577.12,577.12,577.12,577.12,315.67,577.12,577.12,577.12
2018-02-06,08 - 09,631.73,635.47,635.47,635.47,635.47,635.47,635.47,635.47,635.47,635.47,635.47,635.47,635.47,336.04,635.47,635.47,635.47
2018-02-06,09 - 10,595.32,626.71,626.71,626.71,626.71,626.71,626.71,626.71,626.71,626.71,626.71,626.71,626.71,341.74,626.71,626.71,626.71
2018-02-06,10 - 11,570.82,586.37,586.37,586.37,586.37,586.37,586.37,586.37,586.37,586.37,586.37,586.37,586.37,343.51,586.37,586.37,586.37
2018-02-06,11 - 12,474.98,489.64,489.64,489.64,489.64,489.64,489.64,489.64,489.64,489.64,489.64,489.64,489.64,342.63,489.64,489.64,489.64
2018-02-06,12 - 13,433.75,449.1,449.1,449.1,449.1,449.1,449.1,449.1,449.1,449.1,449.1,449.1,449.1,332.89,449.1,449.1,449.1
2018-02-06,13 - 14,438.77,438.96,438.96,438.96,438.96,462.09,438.96,438.96,438.96,438.96,438.96,438.96,438.96,332.99,462.09,462.09,462.09
2018-02-06,14 - 15,461.69,461.69,461.69,461.69,461.69,473.21,461.69,461.69,461.69,461.69,461.69,461.69,461.69,328.46,473.21,473.21,473.21
2018-02-06,15 - 16,473.3,486.59,486.59,486.59,486.59,486.59,486.59,486.59,486.59,486.59,486.59,486.59,486.59,328.16,486.59,486.59,486.59
2018-02-06,16 - 17,491.41,528.9,528.9,528.9,528.9,528.9,528.9,528.9,528.9,528.9,528.9,528.9,528.9,325.41,528.9,528.9,528.9
2018-02-06,17 - 18,571.31,612.05,612.05,628.68,628.68,628.68,612.05,628.68,612.05,612.05,612.05,612.05,612.05,319.31,628.68,628.68,628.68
2018-02-06,18 - 19,635.07,644.52,644.52,644.52,644.52,644.52,644.52,644.52,644.52,644.52,644.52,644.52,644.52,324.62,644.52,644.52,644.52
2018-02-06,19 - 20,545.23,571.51,571.51,571.51,571.51,571.51,571.51,571.51,571.51,571.51,571.51,571.51,571.51,319.8,571.51,571.51,571.51
2018-02-06,20 - 21,435.03,465.43,465.43,465.43,465.43,465.43,465.43,465.43,465.43,465.43,465.43,465.43,465.43,318.32,465.43,465.43,465.43
2018-02-06,21 - 22,392.71,396.16,396.16,396.16,396.16,396.16,396.16,396.16,396.16,396.16,396.16,396.16,396.16,316.06,396.16,396.16,396.16
2018-02-06,22 - 23,359.55,366.24,366.24,366.24,366.24,366.24,366.24,366.24,366.24,366.24,366.24,366.24,366.24,314.19,366.24,366.24,366.24
2018-02-06,23 - 00,331.61,334.36,334.36,334.36,334.36,334.36,334.36,334.36,334.36,334.36,334.36,334.36,334.36,312.91,334.36,334.36,334.36
2018-02-07,00 - 01,326.07,332.38,332.38,332.38,332.38,332.38,332.38,332.38,332.38,332.38,332.38,332.38,332.38,310.3,332.38,332.38,332.38
2018-02-07,01 - 02,324.1,329.72,329.72,329.72,329.72,329.72,329.72,329.72,329.72,329.72,329.72,329.72,329.72,309.61,329.72,329.72,329.72
2018-02-07,02 - 03,321.54,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,309.41,324.39,324.39,324.39
2018-02-07,03 - 04,323.61,325.97,325.97,325.97,325.97,325.97,325.97,325.97,325.97,325.97,325.97,325.97,325.97,309.51,325.97,325.97,325.97
2018-02-07,04 - 05,325.97,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,309.81,331.79,331.79,331.79
2018-02-07,05 - 06,334.94,339.48,339.48,339.48,339.48,373.09,335.93,339.48,330.6,330.6,330.6,339.48,339.48,311.19,373.09,373.09,373.09
2018-02-07,06 - 07,401.67,403.45,403.45,403.45,403.45,445.63,400.19,403.45,400.19,400.19,400.19,400.19,400.19,312.96,445.63,445.63,445.63
2018-02-07,07 - 08,546.96,592.11,592.11,592.11,592.11,592.11,582.15,592.11,582.15,582.15,582.15,582.15,582.15,320.94,592.11,592.11,592.11
2018-02-07,08 - 09,575.94,604.53,604.53,604.53,604.53,604.53,604.53,604.53,604.53,604.53,604.53,604.53,604.53,332.18,604.53,604.53,604.53
2018-02-07,09 - 10,557.22,581.27,581.27,581.27,581.27,581.27,581.27,581.27,581.27,581.27,581.27,581.27,581.27,337.8,581.27,581.27,581.27
2018-02-07,10 - 11,559.98,570.52,570.52,570.52,570.52,570.52,570.52,570.52,570.52,570.52,570.52,570.52,570.52,351.5,570.52,570.52,570.52
2018-02-07,11 - 12,453.22,463.18,463.18,463.18,463.18,473.23,463.18,463.18,463.18,463.18,463.18,463.18,463.18,331.89,473.23,473.23,473.23
2018-02-07,12 - 13,420.89,443.07,443.07,443.07,443.07,443.07,428.88,443.07,428.88,428.88,428.88,443.07,443.07,345.59,443.07,443.07,443.07
2018-02-07,13 - 14,482.99,455.59,455.59,455.59,455.59,547.06,441.1,455.59,441.1,441.1,441.1,441.1,441.1,344.7,547.06,547.06,547.06
2018-02-07,14 - 15,473.14,465.55,465.55,465.55,482.99,497.98,465.55,482.99,465.55,465.55,465.55,465.55,465.55,326.46,497.98,497.98,497.98
2018-02-07,15 - 16,473.92,484.57,484.57,484.57,490.58,490.58,484.57,490.58,484.57,484.57,484.57,484.57,484.57,328.04,490.58,490.58,490.58
2018-02-07,16 - 17,541.05,514.24,514.24,514.24,514.24,565.5,510.1,514.24,510.1,510.1,510.1,510.1,510.1,326.46,565.5,565.5,565.5
2018-02-07,17 - 18,594.48,593.29,593.29,605.91,605.91,666.14,593.29,605.91,593.29,593.29,593.29,593.29,593.29,319.66,666.14,666.14,666.14
2018-02-07,18 - 19,566.78,632.23,632.23,632.23,632.23,632.23,632.23,632.23,632.23,632.23,632.23,632.23,632.23,316.21,632.23,632.23,632.23
2018-02-07,19 - 20,474.32,504.78,504.78,544.11,544.11,544.11,544.11,544.11,504.78,504.78,504.78,504.78,504.78,315.72,544.11,544.11,544.11
2018-02-07,20 - 21,405.71,406.7,406.7,406.7,431.15,406.7,406.7,431.15,406.7,406.7,406.7,406.7,406.7,315.23,406.7,431.15,431.15
2018-02-07,21 - 22,391.22,396.55,396.55,396.55,396.55,396.55,396.55,396.55,396.55,396.55,396.55,396.55,396.55,315.72,396.55,396.55,396.55
2018-02-07,22 - 23,346.57,354.16,354.16,354.16,354.16,354.16,354.16,354.16,354.16,354.16,354.16,354.16,354.16,314.93,354.16,354.16,354.16
2018-02-07,23 - 00,322.72,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,324.39,312.76,324.39,324.39,324.39
2018-02-08,00 - 01,327.1,331.24,331.24,331.24,331.24,331.24,331.24,331.24,331.24,331.24,331.24,331.24,331.24,310.05,331.24,331.24,331.24
2018-02-08,01 - 02,324.44,325.82,325.82,325.82,325.82,325.82,325.82,325.82,325.82,325.82,325.82,325.82,325.82,308.48,325.82,325.82,325.82
2018-02-08,02 - 03,320.7,322.67,322.67,322.67,322.67,322.67,322.67,322.67,322.67,322.67,322.67,322.67,322.67,307.59,322.67,322.67,322.67
2018-02-08,03 - 04,318.43,321.29,321.29,321.29,321.29,321.29,321.29,321.29,321.29,321.29,321.29,321.29,321.29,307.49,321.29,321.29,321.29
2018-02-08,04 - 05,325.92,329.17,329.17,329.17,329.17,329.17,329.17,329.17,329.17,329.17,329.17,329.17,329.17,308.28,329.17,329.17,329.17
2018-02-08,05 - 06,335.88,343.07,343.07,343.07,343.07,346.82,343.07,343.07,337.95,337.95,337.95,337.95,337.95,309.36,346.82,346.82,346.82
2018-02-08,06 - 07,378.94,399.15,399.15,399.15,428.22,428.22,428.22,428.22,351.84,351.84,351.84,351.84,351.84,312.52,428.22,428.22,428.22
2018-02-08,07 - 08,507.66,563.54,563.54,563.54,587.49,587.49,534.56,587.49,563.54,563.54,563.54,563.54,563.54,324.05,587.49,587.49,587.49
2018-02-08,08 - 09,590.74,531.31,531.31,639.62,639.62,639.62,639.62,639.62,616.36,616.36,616.36,531.31,531.31,336.76,639.62,639.62,639.62
2018-02-08,09 - 10,554.96,461.04,461.04,638.93,644.25,638.93,638.93,644.25,638.93,638.93,638.93,461.04,461.04,338.24,638.93,638.93,644.25
2018-02-08,10 - 11,483.61,449.02,449.02,571.82,576.55,576.55,571.82,576.55,571.82,571.82,571.82,449.02,449.02,336.57,576.55,576.55,576.55
2018-02-08,11 - 12,397.67,395.21,395.21,395.21,587.39,395.21,395.21,587.39,395.21,395.21,395.21,395.21,395.21,334.59,395.21,546.59,587.39
2018-02-08,12 - 13,364.36,355.78,355.78,355.78,492.38,355.78,355.78,492.38,355.78,355.78,355.78,355.78,355.78,323.56,355.78,492.38,492.38
2018-02-08,13 - 14,359.92,353.91,353.91,353.91,471.09,403.58,353.91,471.09,353.91,353.91,353.91,353.91,353.91,328.29,403.58,473.36,473.36
2018-02-08,14 - 15,355.88,346.32,346.32,346.32,473.36,444.09,346.32,473.36,346.32,346.32,346.32,346.32,346.32,325.03,444.09,473.36,473.36
2018-02-08,15 - 16,358.15,343.86,343.86,343.86,483.71,483.71,343.86,483.71,343.86,343.86,343.86,343.86,343.86,326.32,483.71,483.71,483.71
2018-02-08,16 - 17,382.89,354.01,354.01,354.01,533.28,476.02,328.78,533.28,354.01,354.01,354.01,354.01,354.01,323.75,476.02,533.28,533.28
2018-02-08,17 - 18,473.85,400.33,400.33,535.15,622.28,546.98,560.29,622.28,535.15,535.15,535.15,400.33,400.33,315.18,546.98,546.98,622.28
2018-02-08,18 - 19,406.05,386.73,386.73,386.73,592.02,507.56,386.73,592.02,386.73,386.73,386.73,386.73,386.73,315.87,507.56,546.49,592.02
2018-02-08,19 - 20,356.28,346.22,346.22,346.22,549.15,346.22,346.22,549.15,346.22,346.22,346.22,346.22,346.22,314.98,346.22,546.29,549.15
2018-02-08,20 - 21,334.89,332.13,332.13,332.13,452.27,332.13,332.13,452.27,332.13,332.13,332.13,332.13,332.13,314.49,332.13,452.27,452.27
2018-02-08,21 - 22,323.26,323.75,323.75,323.75,403.78,323.75,323.75,403.78,323.75,323.75,323.75,323.75,323.75,314.78,323.75,403.78,403.78
2018-02-08,22 - 23,312.81,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.01,313.6,313.6,313.6
2018-02-08,23 - 00,304.63,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03,305.03
2018-02-09,00 - 01,307.21,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91,306.91
2018-02-09,01 - 02,303.55,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35,303.35
2018-02-09,02 - 03,300.28,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98,299.98
2018-02-09,03 - 04,301.07,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87,300.87
2018-02-09,04 - 05,303.05,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76,302.76
2018-02-09,05 - 06,312.36,311.07,311.07,311.07,311.07,343.04,311.07,311.07,311.07,311.07,311.07,311.07,311.07,311.07,343.04,343.04,343.04
2018-02-09,06 - 07,319.68,316.51,316.51,316.51,338.68,392.03,316.51,338.68,316.51,316.51,316.51,316.51,316.51,316.41,392.03,392.03,392.03
2018-02-09,07 - 08,340.36,331.36,331.36,331.36,450.92,450.92,331.36,450.92,331.36,331.36,331.36,331.36,331.36,331.36,450.92,450.92,450.92
2018-02-09,08 - 09,349.67,336.21,336.21,336.21,478.63,490.41,336.21,478.63,336.21,336.21,336.21,336.21,336.21,336.21,490.41,490.41,490.41
2018-02-09,09 - 10,345.81,335.71,335.71,335.71,457.35,475.96,335.71,457.35,335.71,335.71,335.71,335.71,335.71,335.71,475.96,475.96,475.96
2018-02-09,10 - 11,340.36,332.94,332.94,332.94,438.74,471.11,332.94,438.74,332.94,332.94,332.94,332.94,332.94,332.94,471.11,475.26,475.26
2018-02-09,11 - 12,327.89,327.8,327.8,327.8,385.59,327.8,327.8,385.59,327.8,327.8,327.8,327.8,327.8,327.8,327.8,475.36,475.36
2018-02-09,12 - 13,323.04,323.24,323.24,323.24,387.08,323.24,323.24,387.08,323.24,323.24,323.24,323.24,323.24,323.24,323.24,475.46,475.46
2018-02-09,13 - 14,321.26,319.78,319.78,319.78,387.08,342.25,319.78,387.08,319.78,319.78,319.78,319.78,319.78,319.78,342.25,475.16,475.16
2018-02-09,14 - 15,322.75,318.99,318.99,318.99,406.68,407.17,318.99,406.68,318.99,318.99,318.99,318.99,318.99,318.99,407.17,475.76,475.76
2018-02-09,15 - 16,322.65,318.1,318.1,318.1,406.77,403.41,318.1,406.77,318.1,318.1,318.1,318.1,318.1,318.1,403.41,451.41,451.41
2018-02-09,16 - 17,327.3,325.52,325.52,325.52,446.07,470.71,287.91,446.07,325.52,325.52,325.52,325.52,325.52,316.61,470.71,470.71,470.71
2018-02-09,17 - 18,353.73,336.5,336.5,336.5,479.02,479.02,374.11,479.02,336.5,336.5,336.5,336.5,336.5,315.82,479.02,479.02,479.02
2018-02-09,18 - 19,356.89,335.42,335.42,337.99,482.98,482.98,337.99,482.98,337.99,337.99,337.99,335.42,335.42,315.23,482.98,482.98,482.98
2018-02-09,19 - 20,326.71,325.91,325.91,325.91,416.28,325.91,325.91,416.28,325.91,325.91,325.91,325.91,325.91,314.14,325.91,416.28,416.28
2018-02-09,20 - 21,316.51,317.11,317.11,317.11,323.94,317.11,317.11,323.94,317.11,317.11,317.11,317.11,317.11,312.55,317.11,323.94,323.94
2018-02-09,21 - 22,315.03,315.62,315.62,315.62,315.62,315.62,315.62,315.62,315.62,315.62,315.62,315.62,315.62,312.75,315.62,315.62,315.62
2018-02-09,22 - 23,312.26,312.36,312.36,312.36,312.36,312.36,312.36,312.36,312.36,312.36,312.36,312.36,312.36,311.46,312.36,312.36,312.36
2018-02-09,23 - 00,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5
2018-02-10,00 - 01,313.72,314.12,314.12,314.12,314.12,314.12,314.12,314.12,314.12,314.12,314.12,314.12,314.12,308.24,314.12,314.12,314.12
2018-02-10,01 - 02,311.13,311.53,311.53,311.53,311.53,311.53,311.53,311.53,311.53,311.53,311.53,311.53,311.53,307.34,311.53,311.53,311.53
2018-02-10,02 - 03,309.34,309.44,309.44,309.44,309.44,309.44,309.44,309.44,309.44,309.44,309.44,309.44,309.44,306.75,309.44,309.44,309.44
2018-02-10,03 - 04,309.83,310.33,310.33,310.33,310.33,310.33,310.33,310.33,310.33,310.33,310.33,310.33,310.33,306.45,310.33,310.33,310.33
2018-02-10,04 - 05,312.52,313.12,313.12,313.12,313.12,313.12,313.12,313.12,313.12,313.12,313.12,313.12,313.12,306.75,313.12,313.12,313.12
2018-02-10,05 - 06,315.71,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,306.94,316.81,316.81,316.81
2018-02-10,06 - 07,315.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,316.81,307.94,316.81,325.47,325.47
2018-02-10,07 - 08,312.52,312.92,312.92,312.92,312.92,312.92,312.92,312.92,312.92,312.92,312.92,312.92,312.92,309.04,312.92,332.15,332.15
2018-02-10,08 - 09,316.41,317.01,317.01,317.01,359.35,317.01,317.01,359.35,317.01,317.01,317.01,317.01,317.01,311.23,317.01,359.35,359.35
2018-02-10,09 - 10,323.68,324.08,324.08,324.08,359.35,324.08,324.08,359.35,324.08,324.08,324.08,324.08,324.08,310.33,324.08,359.35,359.35
2018-02-10,10 - 11,329.96,330.85,330.85,330.85,403.38,330.85,330.85,403.38,330.85,330.85,330.85,330.85,330.85,312.32,330.85,403.38,403.38
2018-02-10,11 - 12,328.36,329.16,329.16,329.16,403.18,329.16,329.16,403.18,329.16,329.16,329.16,329.16,329.16,312.62,329.16,403.18,403.18
2018-02-10,12 - 13,323.18,323.28,323.28,323.28,359.25,323.28,323.28,359.25,323.28,323.28,323.28,323.28,323.28,312.92,323.28,359.25,359.25
2018-02-10,13 - 14,320.49,321.09,321.09,321.09,358.65,321.09,321.09,358.65,321.09,321.09,321.09,321.09,321.09,312.92,321.09,358.65,358.65
2018-02-10,14 - 15,318.3,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,313.12,318.7,318.7,318.7
2018-02-10,15 - 16,321.69,322.39,322.39,322.39,325.97,322.39,322.39,325.97,322.39,322.39,322.39,322.39,322.39,313.82,322.39,325.97,325.97
2018-02-10,16 - 17,330.95,330.16,330.16,330.16,386.74,375.39,330.16,386.74,330.16,330.16,330.16,330.16,330.16,314.02,375.39,386.74,386.74
2018-02-10,17 - 18,357.26,354.27,354.27,354.27,415.64,396.41,354.27,415.64,354.27,354.27,354.27,354.27,354.27,314.22,396.41,415.64,415.64
2018-02-10,18 - 19,354.57,347.79,347.79,347.79,441.84,387.84,347.79,441.84,347.79,347.79,347.79,347.79,347.79,314.22,387.84,441.84,441.84
2018-02-10,19 - 20,328.36,327.77,327.77,327.77,404.18,327.77,327.77,404.18,327.77,327.77,327.77,327.77,327.77,313.72,327.77,404.18,404.18
2018-02-10,20 - 21,319.2,319.8,319.8,319.8,343.11,319.8,319.8,343.11,319.8,319.8,319.8,319.8,319.8,312.42,319.8,343.11,343.11
2018-02-10,21 - 22,317.41,318.1,318.1,318.1,323.38,318.1,323.38,323.38,318.1,318.1,318.1,318.1,318.1,311.33,318.1,323.38,323.38
2018-02-10,22 - 23,314.32,314.22,314.22,314.22,314.22,314.22,318.4,314.22,314.22,314.22,314.22,314.22,314.22,310.33,314.22,314.22,314.22
2018-02-10,23 - 00,298.48,298.97,298.97,298.97,298.97,298.97,289.41,298.97,298.97,298.97,298.97,298.97,298.97,298.97,298.97,298.97,298.97
2018-02-11,00 - 01,292.83,293.73,293.73,293.73,293.73,293.73,169.37,293.73,293.73,293.73,293.73,293.73,293.73,293.73,293.73,293.73,293.73
2018-02-11,01 - 02,290.26,290.85,290.85,290.85,290.85,290.85,178.89,178.89,290.85,290.85,290.85,290.85,290.85,290.85,290.85,290.85,290.85
2018-02-11,02 - 03,285.89,287.48,287.48,287.48,287.48,287.48,122.37,122.37,287.48,287.48,287.48,287.48,287.48,287.48,287.48,287.48,287.48
2018-02-11,03 - 04,283.12,285.99,285.99,285.99,285.99,285.99,45.42,45.42,285.99,285.99,285.99,285.99,285.99,285.99,285.99,285.99,285.99
2018-02-11,04 - 05,284.01,286.49,286.49,286.49,286.49,286.49,5.16,5.16,286.49,286.49,286.49,286.49,286.49,286.49,286.49,286.49,286.49
2018-02-11,05 - 06,282.92,285.5,285.5,285.5,285.5,285.5,9.92,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5
2018-02-11,06 - 07,281.43,286.98,286.98,286.98,286.98,286.98,-48.79,286.98,286.98,286.98,286.98,286.98,286.98,286.98,286.98,286.98,286.98
2018-02-11,07 - 08,282.52,288.17,288.17,288.17,288.17,288.17,-40.06,288.17,288.17,288.17,288.17,288.17,288.17,288.17,288.17,288.17,288.17
2018-02-11,08 - 09,287.88,291.15,291.15,291.15,291.15,291.15,0.99,291.15,291.15,291.15,291.15,291.15,291.15,291.15,291.15,293.43,293.43
2018-02-11,09 - 10,291.74,294.22,294.22,294.22,294.22,294.22,2.97,294.22,294.22,294.22,294.22,294.22,294.22,294.22,294.22,294.62,294.62
2018-02-11,10 - 11,292.14,296.5,296.5,296.5,296.5,296.5,0.3,296.5,296.5,296.5,296.5,296.5,296.5,296.5,296.5,310.09,310.09
2018-02-11,11 - 12,297.0,297.5,297.5,297.5,297.5,297.5,116.02,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5,327.24,327.24
2018-02-11,12 - 13,295.61,295.81,295.81,295.81,295.81,295.81,129.71,295.81,295.81,295.81,295.81,295.81,295.81,295.81,295.81,328.43,328.43
2018-02-11,13 - 14,293.83,294.62,294.62,294.62,294.62,294.62,114.83,169.67,294.62,294.62,294.62,294.62,294.62,294.62,294.62,328.34,328.34
2018-02-11,14 - 15,292.24,293.63,293.63,293.63,293.63,293.63,106.11,106.11,293.63,293.63,293.63,293.63,293.63,293.63,293.63,293.63,293.63
2018-02-11,15 - 16,296.01,297.59,297.59,297.59,297.59,297.59,101.25,101.25,297.59,297.59,297.59,297.59,297.59,297.59,297.59,297.59,297.59
2018-02-11,16 - 17,300.07,301.06,301.06,301.06,301.06,301.06,120.88,120.88,301.06,301.06,301.06,301.06,301.06,301.06,301.06,301.06,301.06
2018-02-11,17 - 18,305.53,305.63,305.63,305.63,305.63,305.63,284.01,284.01,305.63,305.63,305.63,305.63,305.63,305.63,305.63,328.63,328.63
2018-02-11,18 - 19,310.29,310.88,310.88,310.88,310.88,310.88,310.88,310.88,310.88,310.88,310.88,310.88,310.88,310.88,310.88,328.34,328.34
2018-02-11,19 - 20,307.11,307.71,307.71,307.71,307.71,307.71,307.71,307.71,307.71,307.71,307.71,307.71,307.71,307.71,307.71,329.03,329.03
2018-02-11,20 - 21,298.49,300.47,300.47,300.47,300.47,300.47,215.88,215.88,300.47,300.47,300.47,300.47,300.47,300.47,300.47,300.47,300.47
2018-02-11,21 - 22,292.83,296.6,296.6,296.6,296.6,296.6,169.27,169.27,296.6,296.6,296.6,296.6,296.6,296.6,296.6,296.6,296.6
2018-02-11,22 - 23,291.05,293.83,293.83,293.83,293.83,293.83,169.37,169.37,293.83,293.83,293.83,293.83,293.83,293.83,293.83,293.83,293.83
2018-02-11,23 - 00,286.29,288.17,288.17,288.17,288.17,288.17,148.45,148.45,289.56,289.56,289.56,289.36,289.36,289.36,288.17,288.17,288.17
2018-02-12,00 - 01,284.9,286.59,286.59,286.59,286.59,286.59,115.13,115.13,286.59,286.59,286.59,286.59,286.59,286.59,286.59,286.59,286.59
2018-02-12,01 - 02,282.03,283.31,283.31,283.31,283.31,283.31,106.6,106.6,284.11,284.11,284.11,284.11,284.11,284.11,283.31,283.31,283.31
2018-02-12,02 - 03,281.73,277.76,277.76,277.76,277.76,277.76,99.17,99.17,284.41,284.41,284.41,284.31,284.31,284.31,277.76,277.76,277.76
2018-02-12,03 - 04,284.7,285.69,285.69,285.69,285.69,285.69,102.44,102.44,285.69,285.69,285.69,285.69,285.69,285.69,285.69,285.69,285.69
2018-02-12,04 - 05,285.69,286.59,286.59,286.59,286.59,286.59,106.4,106.4,286.59,286.59,286.59,286.59,286.59,286.59,286.59,286.59,286.59
2018-02-12,05 - 06,292.04,291.25,291.25,291.25,291.25,324.96,122.87,122.87,291.25,291.25,291.25,291.25,291.25,291.25,324.96,324.96,324.96
2018-02-12,06 - 07,306.02,302.85,302.85,302.85,302.85,389.82,302.85,302.85,302.85,302.85,302.85,302.85,302.85,302.85,389.82,389.82,389.82
2018-02-12,07 - 08,323.58,315.74,315.74,315.74,315.74,422.34,315.74,315.74,315.74,315.74,315.74,315.74,315.74,315.74,422.34,422.34,422.34
2018-02-12,08 - 09,328.43,320.3,320.3,320.3,320.3,461.81,320.3,320.3,320.3,320.3,320.3,320.3,320.3,320.3,461.81,461.81,461.81
2018-02-12,09 - 10,330.72,319.01,319.01,319.01,319.01,514.27,319.01,319.01,319.01,319.01,319.01,319.01,319.01,319.01,514.27,514.27,514.27
2018-02-12,10 - 11,329.72,318.52,318.52,318.52,318.52,531.72,318.52,318.52,318.52,318.52,318.52,318.52,318.52,318.52,531.72,531.72,531.72
2018-02-12,11 - 12,322.29,315.94,315.94,315.94,315.94,456.26,315.94,315.94,315.94,315.94,315.94,315.94,315.94,315.94,456.26,456.26,456.26
2018-02-12,12 - 13,316.04,313.16,313.16,313.16,313.16,373.65,313.16,313.16,313.16,313.16,313.16,313.16,313.16,313.16,373.65,426.71,426.71
2018-02-12,13 - 14,318.42,313.16,313.16,313.16,313.16,456.36,313.16,313.16,313.16,313.16,313.16,313.16,313.16,313.16,456.36,456.36,456.36
2018-02-12,14 - 15,317.92,313.26,313.26,313.26,313.26,456.65,313.26,313.26,313.26,313.26,313.26,313.26,313.26,313.26,456.65,456.65,456.65
2018-02-12,15 - 16,321.0,315.05,315.05,315.05,315.05,443.07,315.05,315.05,315.05,315.05,315.05,315.05,315.05,315.05,443.07,443.07,443.07
2018-02-12,16 - 17,328.43,322.48,322.48,322.48,322.48,466.37,301.96,322.48,322.48,322.48,322.48,322.48,322.48,322.48,466.37,466.37,466.37
2018-02-12,17 - 18,390.12,349.26,349.26,349.26,369.89,551.65,369.89,369.89,349.26,349.26,349.26,349.26,349.26,349.26,551.65,551.65,551.65
